fort_id,name_primary,alt_names,state_territory,state_full_name,location_text,fort_type,nationality,dates_raw,earliest_year,latest_year,source_url,source_section,description_raw,entry_raw,other_attributes,scraped_at
1846,Pittsburgh Civil War Defenses,"Fort No. One|Fort McKee (4)|Fort No. Two|Fort Brunot|Fort McKeever|Fort No. Three|Fort No. Four|Fort Fulton|Fort Childs|Fort No. Five|Fort Kirkwood|Fort Croghan (3)|Fort Negley|Fort Herron|Fort Herron Hill|Fort Ely|Fort Anderson|Fort Zug|Fort Mahoney|Crow's Nest|Fort Robert Smalls|Fort Laughlin|Fort McKinley|Fort Ormsby|Fort Jones|Fort Jackson|Fort Mechanic|Fort McKnight|Fort Wood|Fort Schultz|Fort Black|Fort Chess, Fort Lytle|Fort Squirrel Hill|Camp Copeland|Camp Reynolds|Camp Wilkins|Camp Wright|Camp Howe|Camp Scott (2)|Camp Fremont|Camp Montgomery|Camp Swearinger|Camp Brooks",PA,Pennsylvania,Pittsburgh area,battery,United States,(1863 - 1864),1863,1864,https://www.northamericanforts.com/East/pa-pitt.html,East,"In June 1863 feverish attempts were made to surround the city with extensive earthwork fortifications. There were a total of 18 redoubts, 16 detached batteries, and one bastioned fort, built along a 12 to 15-mile line around the city, but most were never completely finished. Only one work was ever garrisoned, and most were probably never armed. There was never a real threat from Confederate invasion. The works survived for several decades. North of the Allegheny River were: Fort No. One , aka Fort McKee (4) , a redoubt located on ""Cemetery Hill"" (Uniondale Cemetery) in Manchester , on Colfax Street near Island Ave.. No remains. Fort No. Two , aka Fort Brunot or Fort McKeever , a square redoubt located in North Side (formerly Allegheny City ) along present-day Marshall Ave. on the grounds of Pressley Ridge School. Possible trace remains. Fort No. Three , a redoubt located on ""Robinson's Hill"" in North Side near present-day Marshall Ave. and Perrysville Ave.. No remains. Fort No. Four , aka Fort Fulton or Fort Childs , a 75-yard diameter circular redoubt located in Spring Hill , due east of Fort Three, south of Williams Road, south of the present-day Northview Heights housing project. Portion of walls still extant in the heavily wooded area near the base of a radio mast tower. Fort No. Five , aka Fort Kirkwood , a redoubt located on ""Lowrie's Hill"" in Millvale , on Logan Street near St. Nicholas Cemetery. No remains. South of the Allegheny River in the ""East End"" area were: An unnamed redoubt located in Morningside along the river opposite Sharpsburg , north of Greenwood Street up the hill from Duffield Street. No remains. A supporting battery was to the southeast along the western ridge of the Morningside Valley, along present-day Duffield Street. No remains. Fort Croghan (3) , a battery located on ""Black Horse Hill"" at present-day Stanton Ave. and Morningside Street, near the Stanton Heights Shopping Center. Trace remains in wooded area. Fort Negley , a redoubt located on ""Winebiddle Hill"" west of Negleystown , at present-day Hillcrest Street off North Fairmont. No remains. A supporting battery was to the southeast downhill of the fort, above present-day Negley Ave.. No remains. An unnamed redoubt located on ""Davis' Hill"", above Winebiddle Street at the end of Hillcrest Street, at the present-day Fort Pitt School playground. No remains. Two supporting batteries were located to the south at Bloomfield (Winebiddle Street south of Penn Ave.), and to the southwest along present-day Penn Ave. just west of Allegheny Cemetery, now St. Francis Hospital. No remains. Another battery was located south of present Penn Ave. near Main Street at the northern end of the Bloomfield Bridge. No remains. In the ""Uptown"" area were: Fort Herron , aka Fort Herron Hill , a strong battery located on Herron's Hill. It was completed and garrisoned by a local militia unit. The original proposed name was to be Fort Ely . The site became the Herron Hill Reservoir in 1872. Some outer trenchworks survived until the 1920's. Fort Anderson , a battery located along the old Braddock Road, now Fifth Ave., in the Oakland area. Site now part of the ""Upper Campus"" of Pittsburgh University, along University Drive. No remains. Fort Zug , a battery located in the West Oakland area, on the ridge behind the Fifth Ave. entrance to Iron City College. No remains. An unnamed battery was located on ""Gazzam's Hill"", just west of present-day Robinson Street, near Burrows Street. The hill was leveled for development in the 1940's. No remains. Another unnamed battery (or two adjacent batteries) was located above present-day Soho Street near Aliquippa Street, at the northern end of the Birmingham Bridge. No remains. Fort Mahoney , a vague reference to this name is made for the area at Webster Ave. and Roberts Street. This location does not correspond with any known sites shown on period maps. South of the Ohio River in the West End area was: An unnamed battery located on a bluff (""River Hill"") near the mouth of Saw Mill Run, near today's West End Overlook. No remains. On Brunot's Island near McKees Rocks a battery was planned in December 1860 during a local crisis to prevent the shipment of heavy ordnance from the Allegheny Arsenal to the south. It may or may not have actually been emplaced. One gun was actually emplaced below the city at ""Glass House Riffle"" (location ?). Located in Crafton was an unnamed redoubt sometimes referred to as the Crow's Nest , covering the Steubenville Pike approach from the Chartiers Creek Valley. Site now on a rise above East Steuben Street, bounded by Clairtonica, Round Top, and Strathmore Streets. Hollywood Street dead-ends in the interior of the former earthwork. No remains. South of the Monongahela River in the ""South Hills"" area were: Fort Robert Smalls , a circular redoubt located on ""McGuire's Hill"" at the mouth of Becks Run, built by the city's free blacks. Survived until the 1940's, site located in Arlington Heights area on the rise beside Devlin Street and St. Peter's Cemetery. No remains. Fort Laughlin , aka Fort McKinley or Fort Ormsby , a circular redoubt located on ""Ormsby's Hill"", site now Arlington Park on Arlington Ave., bounded by Fernleaf, Salisbury, Sterling, and Fort Hill Streets. No remains. Fort Jones , a redoubt located in Mount Oliver . Possibly also known as Fort Jackson . Razed in 1868 for St. Joseph's Church at 438 Ormsby Ave.. No remains. An unnamed redoubt was located in the Allentown area, site now on Proctor Way between Arlington Ave. and Amanda Street. Razed soon after the war. No remains. A supporting battery was located northwest, east of Grandview Park, near present-day McLain Street and Beltzhoover Blvd.. No remains. An unnamed redoubt was located on the hill in present Grandview Park (1879) at Beltzhoover and Bailey Aves.. Site was leveled in the 1890's to build the still extant water storage tanks. A brick powder magazine was located nearby at Washington and Beltzhoover Aves.. No remains. Fort Mechanic , a strong battery located on ""Coal Hill"" in the Mt. Washington area. It was reported completed with a public flag raising on June 27, 1863. Site on Bailey Ave., just west of the Monongahela Incline (1870), behind the cell phone tower and housing complex on 122 Bailey Ave. No remains. Fort McKnight , a redoubt located in the Mt. Washington area at old Cowanville . Razed after the war, site now the play field behind the Prospect School (1871, 1931) at Prospect and Cowan Streets. No remains. An unnamed redoubt ( Fort Wood ?) was located on ""Coal Hill"" in the Duquesne Heights area, site now behind the Duquesne Incline (1877) upper station, in the block bounded by Virginia Ave., Oneida, Meridan, and West Sycamore Streets. No remains. An unnamed redoubt was located overlooking the mouth of Saw Mill Run, at the north end of present-day Fingal Street near Reese Street. Site now housing and a radio station. No remains. A supporting battery was located just south, site now a graded terrace and fill deposit behind (west of) a ballfield on Bradley Street. Possible trenchwork trace remains. An unnamed circular redoubt ( Fort Wood ? or Fort Schultz ?) was located on the back side of ""Coal Hill"" to cover the southern approach from the Saw Mill Run valley. The still extant earthwork is located near the south end of Fingal Street, within the Duquesne Heights Greenway, a city-owned nature reserve. This work, although overgrown, is the best remaining example of all the area defense works. In the Greenfield area was: Fort Black , aka Fort Chess, Fort Lytle , or Fort Squirrel Hill , a massive bastioned earthwork fort that was completed, and remained standing until demolished in 1928. Site now on Bigelow Street between Parade and Shields Streets. No remains. A brick powder magazine was built nearby on present-day Beechwood Blvd. at Alger Street (or Kaercher Street at Greenfield Road ?). No remains. Located in Turtle Creek was an unnamed redoubt on ""McKinney's Hill"", behind the Braddock Cemetery off Wolff Ave.. No remains. Camp Copeland (August 1863 - May 1865), aka Camp Reynolds , Braddock , a regional recruitment camp located at ""Braddock's Field"", the site of the 1755 Battle of Monongahela. Site became a massive steel manufacturing complex in the late 19th century, but closed in the early 1980's. Camp Wilkins (April-May 1861, April-December 1862), Pittsburgh , a temporary recruitment camp located at the old Allegheny County Fairgrounds, between 29th and 32nd Streets (within the present-day ""Strip District""), and extending along the railroad to Lawrenceville . Replaced by Camp Wright, but re-opened the following year. Camp Wright (May 1861 - January 1862), Oakmont , site near the Carnegie Library at 700 Allegheny River Blvd., near the old Hulton railroad station. Camp Howe (June-December 1862, June 1863, July 1864), Oakland , located in the area once known as "" Linden Grove "", in the vicinity of the 3500 block of Forbes Ave.. Camp Scott (2) (July-August 1861), South Oakland . Camp Fremont (August 1861), Oakland . Camp Montgomery (October-December 1862), Oakland . Camp Swearinger (June-July 1863), Shadyside . Camp Brooks (June-July 1863), North Side (Allegheny City) . (special thanks to Bill McCarthy for providing info on Pittsburgh's Civil War Defenses)","Pittsburgh Civil War Defenses (1863 - 1864), Pittsburgh area - In June 1863 feverish attempts were made to surround the city with extensive earthwork fortifications. There were a total of 18 redoubts, 16 detached batteries, and one bastioned fort, built along a 12 to 15-mile line around the city, but most were never completely finished. Only one work was ever garrisoned, and most were probably never armed. There was never a real threat from Confederate invasion. The works survived for several decades. North of the Allegheny River were: Fort No. One , aka Fort McKee (4) , a redoubt located on ""Cemetery Hill"" (Uniondale Cemetery) in Manchester , on Colfax Street near Island Ave.. No remains. Fort No. Two , aka Fort Brunot or Fort McKeever , a square redoubt located in North Side (formerly Allegheny City ) along present-day Marshall Ave. on the grounds of Pressley Ridge School. Possible trace remains. Fort No. Three , a redoubt located on ""Robinson's Hill"" in North Side near present-day Marshall Ave. and Perrysville Ave.. No remains. Fort No. Four , aka Fort Fulton or Fort Childs , a 75-yard diameter circular redoubt located in Spring Hill , due east of Fort Three, south of Williams Road, south of the present-day Northview Heights housing project. Portion of walls still extant in the heavily wooded area near the base of a radio mast tower. Fort No. Five , aka Fort Kirkwood , a redoubt located on ""Lowrie's Hill"" in Millvale , on Logan Street near St. Nicholas Cemetery. No remains. South of the Allegheny River in the ""East End"" area were: An unnamed redoubt located in Morningside along the river opposite Sharpsburg , north of Greenwood Street up the hill from Duffield Street. No remains. A supporting battery was to the southeast along the western ridge of the Morningside Valley, along present-day Duffield Street. No remains. Fort Croghan (3) , a battery located on ""Black Horse Hill"" at present-day Stanton Ave. and Morningside Street, near the Stanton Heights Shopping Center. Trace remains in wooded area. Fort Negley , a redoubt located on ""Winebiddle Hill"" west of Negleystown , at present-day Hillcrest Street off North Fairmont. No remains. A supporting battery was to the southeast downhill of the fort, above present-day Negley Ave.. No remains. An unnamed redoubt located on ""Davis' Hill"", above Winebiddle Street at the end of Hillcrest Street, at the present-day Fort Pitt School playground. No remains. Two supporting batteries were located to the south at Bloomfield (Winebiddle Street south of Penn Ave.), and to the southwest along present-day Penn Ave. just west of Allegheny Cemetery, now St. Francis Hospital. No remains. Another battery was located south of present Penn Ave. near Main Street at the northern end of the Bloomfield Bridge. No remains. In the ""Uptown"" area were: Fort Herron , aka Fort Herron Hill , a strong battery located on Herron's Hill. It was completed and garrisoned by a local militia unit. The original proposed name was to be Fort Ely . The site became the Herron Hill Reservoir in 1872. Some outer trenchworks survived until the 1920's. Fort Anderson , a battery located along the old Braddock Road, now Fifth Ave., in the Oakland area. Site now part of the ""Upper Campus"" of Pittsburgh University, along University Drive. No remains. Fort Zug , a battery located in the West Oakland area, on the ridge behind the Fifth Ave. entrance to Iron City College. No remains. An unnamed battery was located on ""Gazzam's Hill"", just west of present-day Robinson Street, near Burrows Street. The hill was leveled for development in the 1940's. No remains. Another unnamed battery (or two adjacent batteries) was located above present-day Soho Street near Aliquippa Street, at the northern end of the Birmingham Bridge. No remains. Fort Mahoney , a vague reference to this name is made for the area at Webster Ave. and Roberts Street. This location does not correspond with any known sites shown on period maps. South of the Ohio River in the West End area was: An unnamed battery located on a bluff (""River Hill"") near the mouth of Saw Mill Run, near today's West End Overlook. No remains. On Brunot's Island near McKees Rocks a battery was planned in December 1860 during a local crisis to prevent the shipment of heavy ordnance from the Allegheny Arsenal to the south. It may or may not have actually been emplaced. One gun was actually emplaced below the city at ""Glass House Riffle"" (location ?). Located in Crafton was an unnamed redoubt sometimes referred to as the Crow's Nest , covering the Steubenville Pike approach from the Chartiers Creek Valley. Site now on a rise above East Steuben Street, bounded by Clairtonica, Round Top, and Strathmore Streets. Hollywood Street dead-ends in the interior of the former earthwork. No remains. South of the Monongahela River in the ""South Hills"" area were: Fort Robert Smalls , a circular redoubt located on ""McGuire's Hill"" at the mouth of Becks Run, built by the city's free blacks. Survived until the 1940's, site located in Arlington Heights area on the rise beside Devlin Street and St. Peter's Cemetery. No remains. Fort Laughlin , aka Fort McKinley or Fort Ormsby , a circular redoubt located on ""Ormsby's Hill"", site now Arlington Park on Arlington Ave., bounded by Fernleaf, Salisbury, Sterling, and Fort Hill Streets. No remains. Fort Jones , a redoubt located in Mount Oliver . Possibly also known as Fort Jackson . Razed in 1868 for St. Joseph's Church at 438 Ormsby Ave.. No remains. An unnamed redoubt was located in the Allentown area, site now on Proctor Way between Arlington Ave. and Amanda Street. Razed soon after the war. No remains. A supporting battery was located northwest, east of Grandview Park, near present-day McLain Street and Beltzhoover Blvd.. No remains. An unnamed redoubt was located on the hill in present Grandview Park (1879) at Beltzhoover and Bailey Aves.. Site was leveled in the 1890's to build the still extant water storage tanks. A brick powder magazine was located nearby at Washington and Beltzhoover Aves.. No remains. Fort Mechanic , a strong battery located on ""Coal Hill"" in the Mt. Washington area. It was reported completed with a public flag raising on June 27, 1863. Site on Bailey Ave., just west of the Monongahela Incline (1870), behind the cell phone tower and housing complex on 122 Bailey Ave. No remains. Fort McKnight , a redoubt located in the Mt. Washington area at old Cowanville . Razed after the war, site now the play field behind the Prospect School (1871, 1931) at Prospect and Cowan Streets. No remains. An unnamed redoubt ( Fort Wood ?) was located on ""Coal Hill"" in the Duquesne Heights area, site now behind the Duquesne Incline (1877) upper station, in the block bounded by Virginia Ave., Oneida, Meridan, and West Sycamore Streets. No remains. An unnamed redoubt was located overlooking the mouth of Saw Mill Run, at the north end of present-day Fingal Street near Reese Street. Site now housing and a radio station. No remains. A supporting battery was located just south, site now a graded terrace and fill deposit behind (west of) a ballfield on Bradley Street. Possible trenchwork trace remains. An unnamed circular redoubt ( Fort Wood ? or Fort Schultz ?) was located on the back side of ""Coal Hill"" to cover the southern approach from the Saw Mill Run valley. The still extant earthwork is located near the south end of Fingal Street, within the Duquesne Heights Greenway, a city-owned nature reserve. This work, although overgrown, is the best remaining example of all the area defense works. In the Greenfield area was: Fort Black , aka Fort Chess, Fort Lytle , or Fort Squirrel Hill , a massive bastioned earthwork fort that was completed, and remained standing until demolished in 1928. Site now on Bigelow Street between Parade and Shields Streets. No remains. A brick powder magazine was built nearby on present-day Beechwood Blvd. at Alger Street (or Kaercher Street at Greenfield Road ?). No remains. Located in Turtle Creek was an unnamed redoubt on ""McKinney's Hill"", behind the Braddock Cemetery off Wolff Ave.. No remains. Camp Copeland (August 1863 - May 1865), aka Camp Reynolds , Braddock , a regional recruitment camp located at ""Braddock's Field"", the site of the 1755 Battle of Monongahela. Site became a massive steel manufacturing complex in the late 19th century, but closed in the early 1980's. Camp Wilkins (April-May 1861, April-December 1862), Pittsburgh , a temporary recruitment camp located at the old Allegheny County Fairgrounds, between 29th and 32nd Streets (within the present-day ""Strip District""), and extending along the railroad to Lawrenceville . Replaced by Camp Wright, but re-opened the following year. Camp Wright (May 1861 - January 1862), Oakmont , site near the Carnegie Library at 700 Allegheny River Blvd., near the old Hulton railroad station. Camp Howe (June-December 1862, June 1863, July 1864), Oakland , located in the area once known as "" Linden Grove "", in the vicinity of the 3500 block of Forbes Ave.. Camp Scott (2) (July-August 1861), South Oakland . Camp Fremont (August 1861), Oakland . Camp Montgomery (October-December 1862), Oakland . Camp Swearinger (June-July 1863), Shadyside . Camp Brooks (June-July 1863), North Side (Allegheny City) . (special thanks to Bill McCarthy for providing info on Pittsburgh's Civil War Defenses)",,2025-11-30 02:27:50
1796,Pomfret Castle,Fort Pomfret Castle,PA,Pennsylvania,Richfield ?,fort,Great Britain,(1756),1756,1756,https://www.northamericanforts.com/East/pa-central.html,East,"A Pennsylvania colonial militia fort that was planned and laid out in trace, but never actually built. Shown on a 1756 map. Site was abandoned after the fall of Fort Granville. Located on Mahantango Creek, although the actual site has never been determined. Some sources name it Fort Pomfret Castle .","Pomfret Castle (1756), Richfield ? - A Pennsylvania colonial militia fort that was planned and laid out in trace, but never actually built. Shown on a 1756 map. Site was abandoned after the fall of Fort Granville. Located on Mahantango Creek, although the actual site has never been determined. Some sources name it Fort Pomfret Castle .",,2025-11-30 02:27:47
1822,Ralston's Fort,Fort Brown (2),PA,Pennsylvania,Bath,blockhouse,Great Britain,(1757 - 1763 ?),1757,1763,https://www.northamericanforts.com/East/pa-noreast.html,East,A settlers' log fort or blockhouse built on a stone foundation. Used by the Pennsylvania colonial militia. Also known as Fort Brown (2) .,"Ralston's Fort (1757 - 1763 ?), Bath - A settlers' log fort or blockhouse built on a stone foundation. Used by the Pennsylvania colonial militia. Also known as Fort Brown (2) .",,2025-11-30 02:27:48
1842,Reardon's Station,,PA,Pennsylvania,"Potter Township, Beaver County",fort,United States (Colonial/Revolutionary),(1770's),1770,1770,https://www.northamericanforts.com/East/pa-norwest.html,East,"A settlers' post located on Raccoon Creek (?) at ""Reardon's Bottom"", about 40 miles below Fort Pitt. Pennsylvania state militia and/or Continental troops were posted here between 1777 - 1779.","Reardon's Station (1770's), Potter Township, Beaver County - A settlers' post located on Raccoon Creek (?) at ""Reardon's Bottom"", about 40 miles below Fort Pitt. Pennsylvania state militia and/or Continental troops were posted here between 1777 - 1779.",,2025-11-30 02:27:49
1880,Rev. John Steel's Fort,Steele|Fort at Steel's Meetinghouse,PA,Pennsylvania,Church Hill,stockade,Great Britain,(1755 - 1760's),1755,1760,https://www.northamericanforts.com/East/pa-south2.html,East,"A stockaded log meetinghouse/church (1738) located three miles east of Mercersburg along the West Branch of Conococheague Creek, used for public defense. Also spelled Steele . Also known as Fort at Steel's Meetinghouse . Steel, active in the area's defense, was made a captain in the local militia. A stone monument is located at the cemetery at Church Hill Road and Steele Ave..","Rev. John Steel's Fort (1755 - 1760's), Church Hill - A stockaded log meetinghouse/church (1738) located three miles east of Mercersburg along the West Branch of Conococheague Creek, used for public defense. Also spelled Steele . Also known as Fort at Steel's Meetinghouse . Steel, active in the area's defense, was made a captain in the local militia. A stone monument is located at the cemetery at Church Hill Road and Steele Ave..",,2025-11-30 02:27:52
1804,Ricket's Blockhouse,,PA,Pennsylvania,Warriors Mark,blockhouse,United States (Colonial/Revolutionary),(1776 - unknown),1776,1776,https://www.northamericanforts.com/East/pa-central.html,East,A settlers' fort.,"Ricket's Blockhouse (1776 - unknown), Warriors Mark - A settlers' fort.",,2025-11-30 02:27:47
1913,Salt Lick Camp,,PA,Pennsylvania,near New Stanton,camp,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-west.html,East,A British encampment during General Braddock's Campaign.,"Salt Lick Camp (1755), near New Stanton - A British encampment during General Braddock's Campaign.",,2025-11-30 02:27:53
1807,Samuel Anderson's Blockhouse,,PA,Pennsylvania,near Petersburg,blockhouse,United States (Colonial/Revolutionary),(1778),1778,1778,https://www.northamericanforts.com/East/pa-central.html,East,A settlers' blockhouse located at the mouth of Shaver Creek. Abandoned for Fort Standing Stone.,"Samuel Anderson's Blockhouse (1778), near Petersburg - A settlers' blockhouse located at the mouth of Shaver Creek. Abandoned for Fort Standing Stone.",,2025-11-30 02:27:47
1830,Samuel Dupui's Fort,Depuy|Depuis,PA,Pennsylvania,Shawnee,stockade,Great Britain,(1755 - 1758),1755,1758,https://www.northamericanforts.com/East/pa-noreast.html,East,"A settlers' stone house that was palisaded with four swivel guns, and used by the Pennsylvania colonial militia. Also spelled Depuy or Depuis .","Samuel Dupui's Fort (1755 - 1758), Shawnee - A settlers' stone house that was palisaded with four swivel guns, and used by the Pennsylvania colonial militia. Also spelled Depuy or Depuis .",,2025-11-30 02:27:48
1794,Samuel Horn's Fort,,PA,Pennsylvania,Avis,stockade,United States (Colonial/Revolutionary),(1777 - 1778),1777,1778,https://www.northamericanforts.com/East/pa-central.html,East,"A settlers' stockaded log home (built 1776) at the mouth of Pine Creek, it was evacuated by the settlers during the ""Big Runaway"" and later burned.","Samuel Horn's Fort (1777 - 1778), Avis - A settlers' stockaded log home (built 1776) at the mouth of Pine Creek, it was evacuated by the settlers during the ""Big Runaway"" and later burned.",,2025-11-30 02:27:47
1859,Samuel Robinson's Fort,,PA,Pennsylvania,Manada Hill,fort,Great Britain,(1755 - unknown),1755,1755,https://www.northamericanforts.com/East/pa-south1.html,East,A settlers' fortified gristmill.,"Samuel Robinson's Fort (1755 - unknown), Manada Hill - A settlers' fortified gristmill.",,2025-11-30 02:27:51
1875,Sebastian Shoup's Fort,,PA,Pennsylvania,near Saxton,fort,United States (Colonial/Revolutionary),(1770's),1770,1770,https://www.northamericanforts.com/East/pa-south2.html,East,"A settlers' defense located on Shoup Run, just below town on the east bank of the Raystown Branch Juniata River.","Sebastian Shoup's Fort (1770's), near Saxton - A settlers' defense located on Shoup Run, just below town on the east bank of the Raystown Branch Juniata River.",,2025-11-30 02:27:52
1891,Sharp's Fort,,PA,Pennsylvania,Franklin County,fort,Great Britain,(1758),1758,1758,https://www.northamericanforts.com/East/pa-south2.html,East,A settlers' fort located somewhere west of Chambersburg .,"Sharp's Fort (1758), Franklin County - A settlers' fort located somewhere west of Chambersburg .",,2025-11-30 02:27:52
1789,Spring Garden Fort,,PA,Pennsylvania,Spring Garden,fort,Great Britain,(1774),1774,1774,https://www.northamericanforts.com/East/pa-central.html,East,An unnamed settlers' fort.,"Spring Garden Fort (1774), Spring Garden - An unnamed settlers' fort.",,2025-11-30 02:27:47
1916,Squaw Fort Camp,,PA,Pennsylvania,Somerfield,camp,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-west.html,East,A British encampment during General Braddock's Campaign against Fort Duquesne.,"Squaw Fort Camp (1755), Somerfield - A British encampment during General Braddock's Campaign against Fort Duquesne.",,2025-11-30 02:27:53
1884,Stouffer's Fort,,PA,Pennsylvania,near Claylick or Shimpstown,stockade,Great Britain,(1756 - 1760's),1756,1760,https://www.northamericanforts.com/East/pa-south2.html,East,"A settlers' stockade on Licking Creek, located near Marshall's Fort.","Stouffer's Fort (1756 - 1760's), near Claylick or Shimpstown - A settlers' stockade on Licking Creek, located near Marshall's Fort.",,2025-11-30 02:27:52
1800,Stover's Fort,Lower Fort in Penn's Valley,PA,Pennsylvania,near Aaronsburg,fort,United States (Colonial/Revolutionary),(1770's - unknown),1770,1770,https://www.northamericanforts.com/East/pa-central.html,East,A settlers' fort. Sometimes called Lower Fort in Penn's Valley . (info courtesy of Phil Stover),"Stover's Fort (1770's - unknown), near Aaronsburg - A settlers' fort. Sometimes called Lower Fort in Penn's Valley . (info courtesy of Phil Stover)",,2025-11-30 02:27:47
1858,Swatara Creek Forts,Joseph Barnett's Fort|Philip Johnson's Fort|Weidman's Fort|McClure's Fort (1)|McFarland's Fort (1)|Fort at Indiantown Gap (1),PA,Pennsylvania,"various locations, Dauphin and Lebanon Counties",blockhouse,Great Britain,(1756 - unknown),1756,1756,https://www.northamericanforts.com/East/pa-south1.html,East,"Several other settlers' forts were built in this area in 1756 and/or 1757 (exact locations undetermined). They were: Joseph Barnett's Fort (1757) (near Green's Mill (location ?) near Manada Gap); Philip Johnson's Fort ; Weidman's Fort (a fortified house at Lickdale ); McClure's Fort (1) ; McFarland's Fort (1) ; and an unnamed Fort at Indiantown Gap (1) , which might possibly be Harper's or Reed's Blockhouses (see below) .","Swatara Creek Forts (1756 - unknown), various locations, Dauphin and Lebanon Counties - Several other settlers' forts were built in this area in 1756 and/or 1757 (exact locations undetermined). They were: Joseph Barnett's Fort (1757) (near Green's Mill (location ?) near Manada Gap); Philip Johnson's Fort ; Weidman's Fort (a fortified house at Lickdale ); McClure's Fort (1) ; McFarland's Fort (1) ; and an unnamed Fort at Indiantown Gap (1) , which might possibly be Harper's or Reed's Blockhouses (see below) .",,2025-11-30 02:27:51
3647,"The U.S. Navy established a seaplane and patrol boat base here during WWII as part of the Panama Canal's outer defenses.  The U.S. Army emplaced anti-aircraft guns on nearby Isla El Cardón in 1943, removed in 1944, probably located near the old lighthouse",,PA,Pennsylvania,at the northern tip of the island.  The naval base was transferred to Nicaragua in 1946.,fort,United States,(1876),1876,1876,https://www.northamericanforts.com/West/pacific.html,West,"Corinto is Nicaragua's only deep-water Pacific port. CLIPPERTON ISLAND (France) (1897 - 1917, 1944 - 1945) A small uninhabited atoll, about two square miles in total land area, about 2-3 miles in diameter enclosing an 95-foot high barren rock, located about 670 miles off the southwestern coast of Mexico (10° 17' 32"" N, 109° 12' 26"" W). It was first discovered and used as a base (?) by English pirate John Clipperton sometime between 1704 - 1708. The island was next visited by the French in 1711, known as Île de la Passion , but was not formally claimed by them until 1858. Occupied by Mexican troops from 1897 until abandoned in 1917. A lighthouse was built in 1906. Arbitration by the King of Italy awarded the island back to France in 1931. French naval troops were posted here from 1935 - 1939. The U.S. Navy briefly occupied the island in 1944-45, building a small airstrip (never completed) and a weather station (no other known defenses). Abandoned since 1945 except for the occasional sci","The U.S. Navy established a seaplane and patrol boat base here during WWII as part of the Panama Canal's outer defenses.  The U.S. Army emplaced anti-aircraft guns on nearby Isla El Cardón in 1943, removed in 1944, probably located near the old lighthouse (1876), at the northern tip of the island.  The naval base was transferred to Nicaragua in 1946. - Corinto is Nicaragua's only deep-water Pacific port. CLIPPERTON ISLAND (France) (1897 - 1917, 1944 - 1945) A small uninhabited atoll, about two square miles in total land area, about 2-3 miles in diameter enclosing an 95-foot high barren rock, located about 670 miles off the southwestern coast of Mexico (10° 17' 32"" N, 109° 12' 26"" W). It was first discovered and used as a base (?) by English pirate John Clipperton sometime between 1704 - 1708. The island was next visited by the French in 1711, ",,2025-11-30 02:29:17
1912,Thickety Run Camp,,PA,Pennsylvania,near Madison,camp,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-west.html,East,A British encampment during General Braddock's Campaign.,"Thickety Run Camp (1755), near Madison - A British encampment during General Braddock's Campaign.",,2025-11-30 02:27:53
1872,Thomas Coulter's Fort,,PA,Pennsylvania,near Centerville,fort,United States (Colonial/Revolutionary),(1770's),1770,1770,https://www.northamericanforts.com/East/pa-south2.html,East,A settlers' defense located on Evitts Creek in the Cumberland Valley.,"Thomas Coulter's Fort (1770's), near Centerville - A settlers' defense located on Evitts Creek in the Cumberland Valley.",,2025-11-30 02:27:52
1850,Thomas Cresap's Fort,,PA,Pennsylvania,"Lower Windsor Township, York County",fort,Great Britain,(1742 - unknown),1742,1742,https://www.northamericanforts.com/East/pa-south1.html,East,A settlers' fort.,"Thomas Cresap's Fort (1742 - unknown), Lower Windsor Township, York County - A settlers' fort.",,2025-11-30 02:27:51
1890,Thomas Waddell's Fort,,PA,Pennsylvania,St. Thomas,fort,Great Britain,(1754 - unknown),1754,1754,https://www.northamericanforts.com/East/pa-south2.html,East,"A fortified house one mile west of town. Used by the PA colonial militia. A stone monument is located at US 30 and PA 416, which is south of the exact site.","Thomas Waddell's Fort (1754 - unknown), St. Thomas - A fortified house one mile west of town. Used by the PA colonial militia. A stone monument is located at US 30 and PA 416, which is south of the exact site.",,2025-11-30 02:27:52
1910,Three Redoubts Camp,,PA,Pennsylvania,near Hanna's Town,redoubt,Great Britain,(1758),1758,1758,https://www.northamericanforts.com/East/pa-west.html,East,A British fortified encampment during General Forbes' Campaign. No traces of earthworks remain. Site located one and one-half miles west of town at PA 819 and Route 1032 (Old Forbes Road).,"Three Redoubts Camp (1758), near Hanna's Town - A British fortified encampment during General Forbes' Campaign. No traces of earthworks remain. Site located one and one-half miles west of town at PA 819 and Route 1032 (Old Forbes Road).",,2025-11-30 02:27:53
1847,Turtle Creek Camp,,PA,Pennsylvania,near Wall,camp,Great Britain,(1755),1755,1755,https://www.northamericanforts.com/East/pa-pitt.html,East,The site of the last British encampment during General Braddock's Campaign before the fateful Battle of Monongahela (July 1755).,"Turtle Creek Camp (1755), near Wall - The site of the last British encampment during General Braddock's Campaign before the fateful Battle of Monongahela (July 1755).",,2025-11-30 02:27:50
